artistName,account_uuid,tour_name,tour_uuid,show_uuid,showDate,showEndDate,state,attendance,capacity,currencyFormat,location
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_5baa6ad8-3ca2-4a05-83f3-a21deef4d00b,2022-04-08,2022-04-08,DONE,719,1000,USD,"Boise, ID, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_8bcc7068-0c9c-438c-989f-f5b1235a9936,2022-04-09,2022-04-09,DONE,611,0,USD,"Bend, OR, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_c319d609-616f-4931-8b51-5d1baef52b7d,2022-04-10,2022-04-10,DONE,761,1360,USD,"Portland, OR, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_befe9f25-6df0-4be3-b7cd-5e449389fea6,2022-04-12,2022-04-12,DONE,701,1140,USD,"Bozeman, MT, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_14c5d9cb-36dc-4245-8a0d-2db49436ddf0,2022-04-13,2022-04-13,DONE,702,1500,USD,"Spokane, WA, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_008c6da9-b5d0-4b66-9280-dcdd70d30467,2022-04-14,2022-04-14,DONE,743,807,USD,"Seattle, WA, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_cfb6d44f-ef8e-43ea-99ed-99d19e1c267b,2022-04-16,2022-04-16,DONE,0,0,USD,"Reno, NV, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_ec1f7bac-1bab-498e-a9d0-323a47e39bfc,2022-04-17,2022-04-17,DONE,361,925,USD,"Chico, CA, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_3fa45799-21d6-45fb-b7b8-61896b144cd8,2022-04-18,2022-04-18,DONE,718,900,USD,"Sacramento, CA, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_28cccf58-1027-4d5a-a0d0-c4583df8ba8b,2022-04-19,2022-04-19,DONE,650,200,USD,"Los Angeles, CA, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_e90e9756-1063-4260-ba53-d07f2db56d91,2022-04-21,2022-04-21,DONE,649,0,USD,"San Diego, CA, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_ecdf690b-00ce-48da-a90e-c07e4542dcac,2022-04-22,2022-04-22,DONE,700,800,USD,"Tucson, AZ, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_2d17c46f-fb09-4a74-9937-3f2ad647d160,2022-04-23,2022-04-23,DONE,992,950,USD,"Albuquerque, NM, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_a28617dc-a06d-4de5-8afe-d4f005a23932,2022-04-24,2022-04-24,DONE,666,375,USD,"Colorado Springs, CO, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_d0317280-7a77-4692-98ca-6a271182499e,2022-04-27,2022-04-27,DONE,747,1900,USD,"Oklahoma City, OK, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_832d6756-346e-43e4-938d-09ebf3270fac,2022-04-28,2022-04-28,DONE,512,250,USD,"Dallas, TX, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_55e8c89a-08be-4901-9bc3-f6d7b4510e54,2022-04-29,2022-04-29,DONE,825,0,USD,"Austin, TX, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_9053d7d8-5e68-47dd-9ed2-c3a5949279d9,2022-04-30,2022-04-30,DONE,750,800,USD,"Houston, TX, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_409c20c8-e4fd-4334-8102-1f8feaa2ea84,2022-05-02,2022-05-02,DONE,840,525,USD,"Pensacola, FL, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_782643ad-1e02-436c-9d05-b2873225fb41,2022-05-03,2022-05-03,DONE,841,2000,USD,"Saint Petersburg, FL, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_a024a1c3-838b-4be7-85ca-a38e2dd28732,2022-05-04,2022-05-04,DONE,733,3000,USD,"Lake Buena Vista, FL, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_de418676-ee77-4ccc-ad33-4956b871b245,2022-05-05,2022-05-05,DONE,678,783,USD,"Fort Lauderdale, FL, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_2c54bf51-a3f0-4eb2-891f-2f5599f0d9c3,2022-05-07,2022-05-07,DONE,800,500,USD,"Greensboro, NC, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_d44c25c9-a4ec-4cd4-a050-f4bad7f80443,2022-05-08,2022-05-08,DONE,337,350,USD,"Charlotte, NC, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_8462c7ec-3f78-4ec9-bbd0-334d4bca5103,2022-05-09,2022-05-09,DONE,358,1400,USD,"Atlanta, GA, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_e2be7e12-b219-411a-8005-664da65c428a,2022-05-10,2022-05-10,DONE,445,1500,USD,"Nashville, TN, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_e10b97a8-a42f-4836-91b8-89b200a4967c,2022-05-12,2022-05-12,DONE,350,0,USD,"Indianapolis, Indiana, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_17b6a5ca-659c-472b-9207-6b5c5a14c049,2022-05-13,2022-05-13,DONE,526,600,USD,"Warrendale, PA, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_8d81dd56-6b79-4301-bfaa-03d3170784e8,2022-05-14,2022-05-14,DONE,820,1000,USD,"Harrisburg, PA, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_6b89498d-3f1c-4e83-8946-77391f603f04,2022-05-15,2022-05-15,DONE,884,0,USD,"Baltimore, MD, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_0f1411a0-3f6c-4688-a712-1016e9ca1578,2022-05-17,2022-05-17,DONE,512,0,USD,"Easton, PA, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_2a28133f-4434-41d9-95f6-7ca105d0e09b,2022-05-18,2022-05-18,DONE,613,2500,USD,"Montclair, NJ, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_e4d17dec-62fb-47cc-a21b-e69aa330a857,2022-05-19,2022-05-19,DONE,673,0,USD,"Huntington, NY, United States"
All That Remains (MH),acct_6e53f64b-95dc-4b2c-b01c-bfe0fed74f55,TFOI 15 Year Anniversary Tour March - May 2022,tour_ee65d598-35e5-4583-be56-112ee2e25936,show_72880c47-99b3-4add-86f8-07dd3b97587e,2022-05-20,2022-05-20,DONE,643,1200,USD,"Hartford, CT, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_dc615d77-bbf3-42aa-b01d-2eafc2d41cbc,2022-04-07,2022-04-07,DONE,771,1100,USD,"Atlanta, GA, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_d5327d7b-0143-4653-b209-8f01ab9ffa99,2022-04-08,2022-04-08,DONE,933,1355,USD,"Orlando, FL, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_d1264e2c-8283-4021-99ec-bc47261034da,2022-04-10,2022-04-10,DONE,780,1800,USD,"Houston, TX, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_6744318f-0620-42e7-9386-4d97049cabe7,2022-04-11,2022-04-11,DONE,718,2200,USD,"Dallas, TX, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_f1335af1-730b-4d21-91ea-b435c962b62a,2022-04-12,2022-04-12,DONE,660,1500,USD,"Austin, TX, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_e91c7a03-4e93-4e43-b408-3efb700ff9bf,2022-04-14,2022-04-14,DONE,625,950,USD,"Albuquerque, NM, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_edd4307d-e09c-4972-9894-73d295ec236d,2022-04-15,2022-04-15,DONE,610,790,USD,"Phoenix, AZ, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_a3f9b023-43af-409e-bb0f-278f6b21b8fd,2022-04-16,2022-04-16,DONE,985,1300,USD,"Los Angeles, CA, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_f26169dd-8c9e-4696-a724-920891825862,2022-04-17,2022-04-17,DONE,1221,2325,USD,"San Francisco, CA, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_fba3aa5d-4260-4c35-a367-26b1f3de57b5,2022-04-18,2022-04-18,DONE,775,1500,USD,"Portland, OR, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_98c69654-8d4f-44e0-a8c0-a4e4c64577aa,2022-04-19,2022-04-19,DONE,1120,1800,USD,"Seattle, WA, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_bc042fcf-7b51-4fda-9986-7220da36f920,2022-04-20,2022-04-21,DONE,1208,1980,CAD,"Vancouver, BC, Canada"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_bcce0e23-0a0a-42ae-adb7-1b1e03ffd1c7,2022-04-23,2022-04-23,DONE,719,1000,CAD,"Edmonton, AB, Canada"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_4fa1f4a5-15fd-40e5-9fff-b734adb29ed4,2022-04-24,2022-04-24,DONE,887,1200,CAD,"Calgary, AB, Canada"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_7b1cf38b-9372-47b1-a50d-5c89b04a7f6a,2022-04-26,2022-04-26,DONE,798,1550,USD,"Minneapolis, MN, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_34312e5e-d8ad-418c-9eeb-97b947c6a71d,2022-04-27,2022-04-27,DONE,760,1250,USD,"Chicago, IL, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_6e6b2a40-137f-4639-b475-cc12dd83e7c2,2022-04-28,2022-04-28,DONE,381,1100,USD,"Detroit, MI, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_8a7a1b93-ec1a-4031-949e-8f04d20cba90,2022-04-29,2022-04-29,DONE,641,1500,USD,"McKees Rocks, pa, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_50819ed9-6f97-4ef0-93c1-2ccdb9196ecf,2022-04-30,2022-04-30,DONE,311,0,USD,"Albany, NY, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_0ce66815-e571-4f8f-8072-0570ae24dc7c,2022-05-01,2022-05-01,DONE,405,1200,USD,"Hartford, CT, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_207101f8-4ce6-4c0d-91a0-856917f75867,2022-05-02,2022-05-02,DONE,670,1500,USD,"New York, NY, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_7c2ab66e-64e9-46eb-b825-cea69c71d984,2022-05-03,2022-05-03,DONE,613,1200,USD,"Boston, MA, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_d93c4e2f-01cf-4ffc-9586-c5272ff539a0,2022-05-04,2022-05-04,DONE,1492,2200,CAD,"Montréal, QC, Canada"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,April - May US & Canada 2022,tour_46f2b9ea-f4b1-4273-bcf0-2087e2fca484,show_a4360d72-5662-49eb-8757-7e7633199aed,2022-05-05,2022-05-05,DONE,750,1250,CAD,"Toronto, ON, Canada"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_7a25d7b4-8955-4625-89f2-632e4347e027,2022-09-06,2022-09-06,DONE,196,1028,USD,"Athens, GA, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_da472321-8aae-4647-83ba-992f3212ef82,2022-09-07,2022-09-07,DONE,373,0,USD,"Charlotte, NC, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_45959e0f-37c7-4805-baef-6f4f3edb35e4,2022-09-08,2022-09-11,DONE,35000,0,USD,"Alton, VA, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_b7ca7db5-5840-44c5-8c18-1fb30db26eac,2022-09-08,2022-09-08,DONE,370,1050,USD,"Asheville, NC, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_85586780-578d-4ae3-8f5d-eaa45748413e,2022-09-09,2022-09-09,DONE,411,1100,USD,"Baltimore, MD, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_86822b40-8cf4-4a6f-969f-c681553a66c8,2022-09-11,2022-09-11,DONE,220,1000,USD,"Harrisburg, PA, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_00d52618-ac0f-4b5d-acdc-0925f0208aa4,2022-09-13,2022-09-13,DONE,354,1680,USD,"Portland, ME, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_d653b623-914b-4bca-8d7b-36098af4d229,2022-09-14,2022-09-14,DONE,322,1500,USD,"Huntington, NY, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_89da06da-0c22-4ca2-a856-5a321a079c10,2022-09-15,2022-09-15,DONE,586,2500,USD,"Montclair, NJ, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_3c44847e-66db-4a11-a3d5-f595b5cc305f,2022-09-16,2022-09-16,DONE,356,1020,USD,"Philadelphia, PA, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_471eef0e-ce6f-4beb-9ec8-33c711734372,2022-09-17,2022-09-17,DONE,280,950,USD,"Buffalo, NY, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_2bff0431-45a3-4a05-bf3f-cfc66e3db71e,2022-09-18,2022-09-18,DONE,351,0,USD,"Cleveland, OH, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_f255f03f-a4f3-496b-b2e2-1e2e46c4baa3,2022-09-19,2022-09-19,DONE,250,1800,USD,"Fort Wayne, IN, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_4fad0975-7503-498c-a80e-c41af542d7e3,2022-09-21,2022-09-21,DONE,294,1800,USD,"Grand Rapids, MI, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_30c535ca-d28c-4a1a-83e2-ccd165539160,2022-09-22,2022-09-25,DONE,40000,40000,USD,"Louisville, Kentucky, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_a41aa124-f6d3-4e7d-abad-063aacd75919,2022-09-23,2022-09-23,DONE,259,1150,USD,"Nashville, TN, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_a63a9d6f-de3d-4c70-8342-5f540db087f6,2022-09-24,2022-09-24,DONE,414,0,USD,"Indianapolis, IN, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_77f01e83-97f9-4f32-9473-196353fed6fd,2022-09-25,2022-09-25,DONE,551,500,USD,"Milwaukee, WI, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_7dccb4e9-5e99-4d46-a7c2-e3a8a1c94505,2022-09-26,2022-09-26,DONE,220,500,USD,"East Saint Louis, IL, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_93467347-a9fc-46ec-aec7-22366c001253,2022-09-27,2022-09-27,DONE,290,1050,USD,"Lawrence, KS, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_e98cfd71-ea8f-499f-bd49-76088661f264,2022-09-28,2022-09-28,DONE,652,1000,USD,"Denver, CO, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_eacbfe3b-7ff9-4578-ad49-2cecce40b168,2022-09-30,2022-09-30,DONE,735,1200,USD,"Tucson, AZ, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_11099d6b-bcbc-410f-a972-7cdb712bbc35,2022-10-01,2022-10-01,DONE,768,0,USD,"San Diego, CA, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_2c1bcf73-6b20-447a-abee-7f53e8235c65,2022-10-02,2022-10-02,DONE,526,1000,USD,"Santa Ana, CA, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_f0e216f1-dd77-4c29-8651-114051cdf00e,2022-10-04,2022-10-04,DONE,521,2000,USD,"Las Vegas, NV, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_7f0f09fd-9754-44fe-a9db-9991482e98a8,2022-10-05,2022-10-05,DONE,252,1200,USD,"Ventura, CA, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_400cc04d-ddf8-4b8b-bef4-01f7e0d8854f,2022-10-06,2022-10-06,DONE,303,1000,USD,"Santa Cruz, CA, United States"
Apocalyptica,acct_a5bae9ac-1d94-4ce7-8562-961ed221e9f5,Sept - Oct US 2022,tour_366a8229-34ad-4273-a1d4-f7de24330208,show_fe2dc744-ef0d-48a0-bd22-71cfaf931e67,2022-10-06,2022-10-09,DONE,35000,40000,USD,"Sacramento, CA, United States"
BOYS LIKE GIRLS (MH),acct_7bd2bfba-d166-4cf0-bdf6-e824b2cd898a,First Tour,tour_c6fb5ea3-ff40-4b35-8d03-b7502fdab14b,show_9e8b2142-1e74-497d-b105-ede24217d9d1,2023-09-17,2023-09-17,DONE,1426,1850,USD,"Charlotte, NC, United States"
BOYS LIKE GIRLS (MH),acct_7bd2bfba-d166-4cf0-bdf6-e824b2cd898a,First Tour,tour_c6fb5ea3-ff40-4b35-8d03-b7502fdab14b,show_f9f37947-3243-4252-9954-8897e94250cc,2023-09-18,2023-09-18,DONE,1150,0,USD,"Nahsville, TN, United States"
BOYS LIKE GIRLS (MH),acct_7bd2bfba-d166-4cf0-bdf6-e824b2cd898a,First Tour,tour_c6fb5ea3-ff40-4b35-8d03-b7502fdab14b,show_e449bdf1-a42c-49a1-bfec-df3cc7e473b9,2023-09-19,2023-09-19,DONE,1070,2562,USD,"Atlanta, GA, United States"
BOYS LIKE GIRLS (MH),acct_7bd2bfba-d166-4cf0-bdf6-e824b2cd898a,First Tour,tour_c6fb5ea3-ff40-4b35-8d03-b7502fdab14b,show_06df97cf-5ce2-4651-b9e0-2df5290c1692,2023-09-21,2023-09-21,DONE,641,0,USD,"New Orleans, LA, United States"
